Kod_stacji,Nazwa_stacji,Rok,Miesiac,Absolutna_temperatura_maksymalna,Status_pomiaru_TMAX,Srednia_temperatura_maksymalna,Status_pomiaru_TMX,Absolutna_temperatura_minimalna,Status_pomiaru_TMIN,Srednia_temperatura_minimalna,Status_pomiaru_TMNS,Srednia_temperatura_miesieczna,Status_pomiaru_STM,Minimalna_temperatura_przy_gruncie,Status_pomiaru_TMNG,Miesieczna_suma_opadow,Status_pomiaru_SUMM,Maksymalna_dobowa_suma_opadow,Status_pomiaru_OPMX,Pierwszy_dzien_wystapienia_opadu_maksymalnego,Ostatni_dzien_wystapienia_opadu_maksymalnego,Miesieczna_suma_uslonecznienia,Status_pomiaru_SUUS,Maksymalna_wysokosc_pokrywy_snieznej,Status_pomiaru_PKSN,Liczba_dni_z_pokrywa_sniezna,Status_pomiaru_PSDN,Liczba_dni_z_opadem_deszczu,Status_pomiaru_DESD,Liczba_dni_z_opadem_sniegu,Status_pomiaru_SNID,Liczba_dni_z_opadem_deszczu_ze_sniegiem,Status_pomiaru_DSND,Liczba_dni_z_gradem,Status_pomiaru_GRDD,Liczba_dni_z_mgla,Status_pomiaru_MGLD,Liczba_dni_z_zamgleniem,Status_pomiaru_ZAMD,Liczba_dni_z_sadzia,Status_pomiaru_SADD,Liczba_dni_z_gololedzia,Status_pomiaru_GOLD,Liczba_dni_z_zamiecia_sniezna_niska,Status_pomiaru_ZAND,Liczba_dni_z_zamiecia_sniezna_wysoka,Status_pomiaru_ZAWD,Liczba_dni_ze_zmetnieniem,Status_pomiaru_ZMED,Liczba_dni_z_wiatrem_10m_s,Status_pomiaru_W10D,Liczba_dni_z_wiatrem_15m_s,Status_pomiaru_W15D,Liczba_dni_z_burza,Status_pomiaru_BURD,Liczba_dni_z_rosa,Status_pomiaru_ROSD,Liczba_dni_ze_szronem,Status_pomiaru_SZRD
350150500,JELENIA G�RA,2023,07,33.1,,25.5,,5.6,,11.3,,18.7,,4.7,,62.6,,25.3,,12,,305.2,,0,,0,,15,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350150500,JELENIA G�RA,2023,08,31.6,,24.1,,6.4,,12.8,,18.0,,5.0,,168.2,,47.2,,05,,225.0,,0,,0,,18,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350150500,JELENIA G�RA,2023,09,29.3,,23.7,,3.7,,8.5,,15.6,,3.2,,23.4,,11.1,,18,,272.5,,0,,0,,9,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350150500,JELENIA G�RA,2023,10,25.8,,16.6,,-2.4,,6.0,,11.1,,-2.6,,58.6,,10.9,,07,,120.3,,0,,0,,21,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350150500,JELENIA G�RA,2023,11,14.8,,8.1,,-14.3,,.8,,4.5,,-20.2,,69.6,,19.3,,03,,73.3,,10,,6,,16,,6,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350150500,JELENIA G�RA,2023,12,11.7,,5.8,,-16.3,,-2.3,,1.9,,-22.0,,57.8,,14.8,,23,,63.2,,27,,14,,7,,10,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350150510,�NIE�KA,2023,01,7.7,,-2.6,,-12.1,,-6.2,,-4.5,,.0,8,106.1,,13.4,,20,,43.5,,79,,29,,7,,16,,1,,0,,29,,0,,27,,0,,10,,27,,0,,29,,23,,0,,0,,0,
350150510,�NIE�KA,2023,02,8.0,,-2.9,,-14.5,,-7.6,,-5.2,,.0,8,47.7,,11.9,,25,,99.7,,88,,28,,3,,13,,1,,0,,23,,0,,23,,0,,6,,24,,0,,28,,19,,0,,0,,0,
350150510,�NIE�KA,2023,03,6.3,,-.4,,-13.1,,-5.6,,-3.2,,.0,8,130.7,,16.5,,10,,.0,8,112,,31,,4,,19,,2,,0,,26,,0,,23,,0,,7,,22,,0,,29,,26,,1,,0,,0,
350150510,�NIE�KA,2023,04,7.7,,.1,,-12.2,,-4.3,,-2.4,,.0,8,79.4,,14.7,,14,,103.3,,80,,30,,9,,16,,0,,0,,28,,0,,25,,0,,6,,17,,0,,29,,16,,1,,0,,0,
350150510,�NIE�KA,2023,05,12.9,,6.4,,-4.0,,1.1,,3.6,,.0,8,51.7,,14.1,,14,,229.1,,36,,7,,11,,2,,1,,0,,22,,0,,6,,0,,0,,0,,0,,28,,10,,2,,0,,0,
350150510,�NIE�KA,2023,06,18.7,,11.4,,-1.2,,6.2,,8.3,,.0,8,73.6,,11.1,,26,,201.1,,0,,0,,17,,1,,0,,2,,23,,0,,0,,0,,0,,0,,0,,26,,7,,5,,0,,0,
350150510,�NIE�KA,2023,07,21.2,,13.9,,1.8,,7.9,,10.5,,.0,8,69.7,,10.5,,31,,268.6,,0,,0,,20,,0,,0,,0,,21,,0,,0,,0,,0,,0,,0,,29,,19,,6,,0,,0,
350150510,�NIE�KA,2023,08,20.3,,13.4,,1.2,,8.7,,10.7,,.0,8,197.6,,54.3,,05,,171.3,,0,,0,,22,,0,,0,,0,,24,,0,,0,,0,,0,,0,,0,,29,,10,,4,,0,,0,
350150510,�NIE�KA,2023,09,18.4,,12.9,,2.4,,7.8,,10.1,,.0,8,21.7,,6.9,,22,,203.5,,0,,0,,14,,0,,0,,0,,21,,0,,0,,0,,0,,0,,0,,25,,12,,1,,0,,0,
350150510,�NIE�KA,2023,10,13.9,,7.2,,-5.1,,1.8,,4.2,,.0,8,111.6,,11.9,,25,,79.6,,2,,3,,21,,4,,2,,0,,31,,0,,8,,0,,1,,3,,0,,30,,27,,1,,0,,0,
350150510,�NIE�KA,2023,11,5.5,,-2.1,,-13.6,,-5.7,,-3.9,,.0,8,133.7,,13.2,,25,,18.3,,68,,27,,6,,23,,3,,0,,30,,0,,29,,0,,11,,28,,0,,30,,24,,0,,0,,0,
350150510,�NIE�KA,2023,12,7.8,,-2.0,,-13.0,,-6.2,,-4.0,,.0,8,157.4,,18.6,,21,23,31.9,,131,,31,,7,,22,,1,,0,,29,,0,,29,,0,,11,,28,,0,,30,,23,,0,,0,,0,
350160520,K�ODZKO,2023,01,16.3,,4.5,,-6.5,,.4,,2.5,,-8.0,,13.1,,2.0,,20,,42.6,,12,,12,,9,,8,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350160520,K�ODZKO,2023,02,11.2,,4.6,,-12.0,,-1.4,,1.3,,-12.6,,13.6,,4.1,,03,,79.3,,3,,5,,4,,7,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350160520,K�ODZKO,2023,03,17.7,,9.3,,-7.0,,1.2,,4.9,,-8.0,,17.2,,2.8,,08,,125.7,,2,,1,,8,,8,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350160520,K�ODZKO,2023,04,19.0,,10.8,,-7.3,,2.3,,6.3,,-8.6,,62.2,,12.2,,13,,123.2,,0,,0,,14,,3,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350160520,K�ODZKO,2023,05,22.2,,16.8,,-.8,,5.6,,11.3,,-3.3,,33.8,,11.5,,16,,218.4,,0,,0,,9,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350160520,K�ODZKO,2023,06,29.9,,22.8,,1.8,,9.6,,16.2,,-.7,,59.1,,12.9,,09,,250.8,,0,,0,,15,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350160520,K�ODZKO,2023,07,31.5,,25.4,,6.5,,12.3,,18.8,,5.1,,81.4,,27.6,,25,,266.9,,0,,0,,17,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350160520,K�ODZKO,2023,08,31.6,,24.3,,5.9,,13.9,,18.8,,4.0,,148.7,,52.5,,05,,198.0,,0,,0,,17,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350160520,K�ODZKO,2023,09,28.8,,23.5,,5.6,,10.3,,16.5,,4.3,,38.6,,18.4,,01,,247.4,,0,,0,,7,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350160520,K�ODZKO,2023,10,23.6,,15.9,,-1.6,,7.5,,11.3,,-3.3,,47.7,,8.6,,03,,121.8,,0,,0,,15,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350160520,K�ODZKO,2023,11,13.8,,7.1,,-15.8,,1.8,,4.4,,-19.2,,62.6,,28.1,,03,,52.3,,11,,8,,12,,8,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350160520,K�ODZKO,2023,12,10.6,,4.8,,-15.3,,-.3,,2.4,,-20.4,,35.2,,7.5,,21,,35.6,,21,,13,,10,,8,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350170530,OPOLE,2023,01,14.7,,5.9,,-5.3,,1.2,,3.5,,-6.6,,39.7,,5.6,,22,,58.9,,13,,6,,6,,7,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350170530,OPOLE,2023,02,11.7,,5.9,,-9.6,,-.4,,2.4,,-9.3,,45.3,,11.8,,18,,63.3,,1,,2,,10,,4,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350170530,OPOLE,2023,03,19.0,,10.7,,-6.6,,2.1,,5.9,,-7.5,,28.8,,4.1,,20,,125.0,,3,,1,,13,,6,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350170530,OPOLE,2023,04,22.5,,13.0,,-5.4,,3.9,,8.0,,-7.4,,50.7,,7.2,,01,,148.5,,0,,0,,14,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350170530,OPOLE,2023,05,26.3,,19.2,,.0,,7.8,,13.5,,-1.1,,62.4,,25.4,,16,,250.7,,0,,0,,8,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350170530,OPOLE,2023,06,31.1,,24.9,,5.7,,12.3,,18.6,,3.6,,68.6,,27.8,,09,,292.2,,0,,0,,11,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350170530,OPOLE,2023,07,33.4,,27.2,,8.7,,14.6,,20.7,,8.0,,48.2,,7.4,,13,,284.8,,0,,0,,16,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350170530,OPOLE,2023,08,33.3,,25.9,,8.8,,15.5,,20.2,,7.7,,131.1,,28.8,,06,,231.3,,0,,0,,17,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350170530,OPOLE,2023,09,31.3,,24.8,,9.0,,12.6,,18.2,,8.0,,34.3,,11.4,,01,,257.2,,0,,0,,6,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350170530,OPOLE,2023,10,25.2,,17.0,,-1.4,,8.4,,12.4,,-1.5,,91.6,,16.3,,22,,118.8,,0,,0,,20,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350170530,OPOLE,2023,11,17.0,,8.5,,-5.2,,3.0,,5.6,,-4.5,,109.9,,34.6,,03,,71.5,,0,8,6,,12,,8,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350170530,OPOLE,2023,12,11.9,,5.8,,-12.6,,.1,,2.9,,-16.1,,38.7,,6.8,,21,,48.6,,0,8,12,,7,,7,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350180540,RACIB�RZ,2023,01,14.3,,5.7,,-3.9,,1.5,,3.5,,-6.3,,23.8,,4.6,,09,,62.0,,12,,4,,10,,7,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350180540,RACIB�RZ,2023,02,12.5,,5.7,,-8.5,,-.4,,2.3,,-10.7,,21.8,,7.4,,03,,70.3,,1,,2,,9,,5,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350180540,RACIB�RZ,2023,03,20.3,,10.9,,-4.8,,1.8,,5.8,,-8.6,,15.5,,4.0,,20,,139.9,,0,,0,,8,,3,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350180540,RACIB�RZ,2023,04,21.4,,12.5,,-4.7,,3.5,,7.7,,-7.5,,48.6,,8.1,,29,,155.4,,0,,0,,13,,2,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350180540,RACIB�RZ,2023,05,25.6,,18.6,,.0,,7.5,,13.2,,-2.4,,57.3,,33.2,,16,,249.3,,0,8,0,,7,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350180540,RACIB�RZ,2023,06,30.8,,24.1,,6.0,,11.9,,18.0,,4.0,,55.3,,18.1,,21,,296.6,,0,,0,,8,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350180540,RACIB�RZ,2023,07,32.7,,26.7,,8.5,,13.8,,20.1,,6.0,,55.1,,15.7,,13,,279.1,,0,,0,,16,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350180540,RACIB�RZ,2023,08,32.2,,25.4,,7.9,,14.9,,19.9,,5.4,,80.6,,17.6,,06,,224.6,,0,,0,,17,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350180540,RACIB�RZ,2023,09,30.3,,24.5,,8.1,,12.4,,18.0,,6.0,,59.9,,36.8,,13,,247.3,,0,,0,,8,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350180540,RACIB�RZ,2023,10,24.7,,17.5,,-1.0,,8.3,,12.6,,-3.8,,64.6,,14.1,,27,,148.3,,0,,0,,14,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350180540,RACIB�RZ,2023,11,17.6,,8.4,,-5.5,,2.8,,5.4,,-8.5,,62.7,,16.1,,03,,84.1,,6,,5,,14,,6,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350180540,RACIB�RZ,2023,12,11.9,,5.3,,-16.7,,-.5,,2.6,,-20.7,,38.6,,9.3,,02,,52.0,,32,,12,,9,,10,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350190550,CZ�STOCHOWA,2023,01,14.9,,4.8,,-5.2,,1.1,,2.6,,-6.1,,42.1,,9.8,,04,,49.2,,0,8,3,,11,,3,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350190550,CZ�STOCHOWA,2023,02,10.2,,4.1,,-10.7,,-1.3,,1.1,,-15.4,,55.4,,16.2,,03,,65.7,,0,8,8,,11,,4,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350190550,CZ�STOCHOWA,2023,03,19.2,,9.7,,-6.5,,1.0,,4.8,,-9.4,,30.7,,4.8,,20,,130.8,,0,8,2,,14,,3,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350190550,CZ�STOCHOWA,2023,04,22.2,,12.5,,-5.3,,3.7,,7.7,,-7.8,,47.8,,12.2,,01,,144.0,,0,8,0,,12,,1,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350190550,CZ�STOCHOWA,2023,05,24.4,,18.2,,1.0,,7.9,,13.0,,-2.5,,52.4,,15.9,,16,,251.5,,0,8,0,,7,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350190550,CZ�STOCHOWA,2023,06,30.4,,23.7,,4.5,,12.7,,17.9,,3.8,,63.8,,12.1,,09,,274.3,,0,8,0,,12,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350190550,CZ�STOCHOWA,2023,07,31.6,,25.8,,8.4,,14.6,,19.9,,7.5,,89.0,,61.1,,26,,271.3,,0,8,0,,12,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350190550,CZ�STOCHOWA,2023,08,32.2,,24.9,,9.4,,15.6,,19.9,,8.2,,110.8,,32.2,,06,,205.7,,0,8,0,,18,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350190550,CZ�STOCHOWA,2023,09,29.4,,23.7,,9.5,,13.2,,18.1,,7.6,,24.5,,7.8,,22,,248.1,,0,8,0,,11,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350190550,CZ�STOCHOWA,2023,10,25.0,,15.8,,.0,,7.9,,11.3,,-2.0,,85.6,,20.5,,22,,117.6,,0,8,0,,18,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350190550,CZ�STOCHOWA,2023,11,.0,8,.0,8,.0,8,.0,8,4.2,,.0,8,72.4,,13.9,,20,,.0,8,0,8,4,,19,,5,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350190550,CZ�STOCHOWA,2023,12,10.0,,3.9,,-7.9,,-.3,,1.7,,-14.9,,80.1,,11.9,,21,,.0,8,0,8,7,,20,,2,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350190560,KATOWICE-MUCHOWIEC,2023,01,16.0,,5.3,,-4.1,,.5,,2.9,,-7.3,,60.4,,7.3,,20,,44.1,,11,,5,,9,,6,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350190560,KATOWICE-MUCHOWIEC,2023,02,11.3,,4.8,,-12.5,,-1.8,,1.3,,-13.2,,70.6,,14.2,,03,,65.3,,4,,10,,8,,7,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350190560,KATOWICE-MUCHOWIEC,2023,03,19.3,,10.6,,-7.1,,.6,,5.4,,-8.2,,34.8,,5.6,,11,,132.2,,5,,3,,11,,6,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350190560,KATOWICE-MUCHOWIEC,2023,04,22.0,,12.8,,-6.4,,3.3,,7.9,,-7.0,,41.0,,8.8,,17,,147.4,,0,,0,,16,,1,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350190560,KATOWICE-MUCHOWIEC,2023,05,24.3,,18.3,,-.3,,7.0,,13.0,,-2.0,,77.5,,34.1,,16,,232.4,,0,,0,,8,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350190560,KATOWICE-MUCHOWIEC,2023,06,29.7,,23.7,,5.1,,11.6,,17.7,,2.4,,91.8,,24.7,,09,,264.3,,0,,0,,12,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350190560,KATOWICE-MUCHOWIEC,2023,07,31.6,,25.9,,8.4,,14.1,,19.8,,6.3,,66.8,,22.5,,16,,.0,8,0,,0,,13,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350190560,KATOWICE-MUCHOWIEC,2023,08,31.4,,25.1,,7.8,,15.0,,19.7,,5.7,,96.8,,30.9,,06,,207.1,,0,,0,,17,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350190560,KATOWICE-MUCHOWIEC,2023,09,29.6,,23.9,,8.4,,12.1,,17.5,,6.1,,43.9,,16.0,,13,,238.6,,0,,0,,11,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350190560,KATOWICE-MUCHOWIEC,2023,10,24.7,,16.6,,-2.3,,7.1,,11.7,,-4.8,,80.1,,17.2,,27,,131.4,,0,,0,,16,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350190560,KATOWICE-MUCHOWIEC,2023,11,17.2,,7.8,,-6.4,,2.0,,4.8,,-9.9,,82.1,,17.0,,20,,57.2,,8,,6,,16,,8,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350190560,KATOWICE-MUCHOWIEC,2023,12,10.9,,4.9,,-7.9,,-.3,,2.3,,-13.3,,83.5,,13.0,,02,,40.4,,22,,13,,10,,10,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350190566,KRAK�W-BALICE,2023,01,15.3,,5.5,,-4.3,,-.1,,2.5,,-5.8,,49.0,,7.6,,10,,.0,8,13,,4,,9,,8,,4,,0,,9,,26,,0,,1,,0,,0,,0,,4,,0,,0,,4,,0,
350190566,KRAK�W-BALICE,2023,02,11.0,,4.8,,-13.9,,-1.8,,1.4,,-15.9,,49.6,,13.9,,03,,.0,8,7,,8,,10,,6,,5,,0,,2,,17,,0,,0,,0,,0,,0,,10,,0,,0,,0,,2,
350190566,KRAK�W-BALICE,2023,03,21.1,,10.8,,-6.3,,.8,,5.4,,-9.2,,22.4,,5.6,,09,,.0,8,4,,3,,11,,5,,3,,0,,2,,16,,0,,0,,0,,0,,1,,16,,0,,0,,0,,7,
350190566,KRAK�W-BALICE,2023,04,22.5,,12.5,,-5.2,,3.3,,8.0,,-7.8,,43.0,,7.9,,02,,.0,8,3,,1,,14,,2,,2,,0,,6,,18,,0,,0,,0,,0,,0,,2,,0,,3,,12,,1,
350190566,KRAK�W-BALICE,2023,05,23.8,,18.0,,.4,,7.3,,12.9,,-2.0,,76.0,,18.9,,17,,.0,8,0,,0,,11,,0,,0,,0,,0,,14,,0,,0,,0,,0,,0,,1,,0,,1,,21,,0,
350190566,KRAK�W-BALICE,2023,06,30.3,,23.6,,5.9,,11.8,,17.8,,3.0,,48.4,,19.0,,30,,.0,8,0,,0,,12,,0,,0,,0,,3,,8,,0,,0,,0,,0,,0,,2,,0,,2,,20,,0,
350190566,KRAK�W-BALICE,2023,07,32.1,,26.3,,9.8,,14.4,,20.2,,7.0,,81.1,,24.9,,26,,.0,8,0,,0,,13,,0,,0,,0,,5,,9,,0,,0,,0,,0,,0,,7,,0,,9,,20,,0,
350190566,KRAK�W-BALICE,2023,08,31.8,,25.7,,8.5,,15.5,,20.1,,7.0,,100.8,,23.2,,26,,.0,8,0,,0,,15,,0,,0,,0,,0,,7,,0,,0,,0,,0,,0,,3,,0,,9,,20,,0,
350190566,KRAK�W-BALICE,2023,09,29.2,,24.0,,8.7,,12.5,,17.7,,6.5,,86.6,,37.1,,19,,.0,8,0,,0,,10,,0,,0,,0,,5,,11,,0,,0,,0,,0,,0,,1,,0,,1,,25,,0,
350190566,KRAK�W-BALICE,2023,10,26.2,,17.0,,-1.3,,6.8,,11.5,,-3.5,,67.6,,16.0,,27,,.0,8,0,,0,,13,,0,,0,,0,,6,,18,,0,,0,,0,,0,,0,,5,,0,,0,,17,,0,
350190566,KRAK�W-BALICE,2023,11,17.9,,8.2,,-9.9,,1.6,,4.7,,-12.0,,72.9,,11.9,,11,,.0,8,5,,7,,16,,8,,4,,0,,1,,21,,0,,0,,0,,0,,0,,5,,0,,0,,2,,1,
350190566,KRAK�W-BALICE,2023,12,12.2,,4.8,,-8.4,,-.8,,2.0,,-11.5,,54.3,,12.1,,21,,.0,8,30,,14,,9,,10,,3,,0,,7,,22,,0,,1,,0,,0,,0,,8,,0,,1,,4,,0,
350200570,KIELCE-SUK�W,2023,01,15.4,,4.6,,-3.2,,-.1,,2.0,,-4.5,,44.3,,6.6,,15,,25.4,,8,,5,,10,,7,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350200570,KIELCE-SUK�W,2023,02,10.1,,3.7,,-13.9,,-2.5,,.6,,-14.7,,50.7,,12.1,,18,,69.6,,10,,10,,6,,6,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350200570,KIELCE-SUK�W,2023,03,19.3,,9.4,,-8.4,,-.7,,4.0,,-8.2,,38.5,,8.1,,10,,112.1,,3,,1,,13,,7,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350200570,KIELCE-SUK�W,2023,04,20.9,,12.6,,-6.9,,2.7,,7.5,,-7.2,,52.5,,11.0,,11,,159.0,,6,,1,,14,,1,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350200570,KIELCE-SUK�W,2023,05,23.5,,18.1,,-1.7,,6.6,,12.6,,-2.7,,68.1,,20.4,,15,,261.5,,0,,0,,7,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350200570,KIELCE-SUK�W,2023,06,29.2,,23.1,,3.7,,10.7,,17.0,,1.8,,43.4,,22.3,,23,,240.9,,0,,0,,11,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
350200570,KIELCE-SUK�W,2023,07,33.1,,26.3,,7.6,,12.7,,19.3,,6.8,,77.6,,17.4,,26,,255.0,,0,,0,,15,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
