Kod_stacji, Nazwa_stacji, Rok, Miesiac, Absolutna_temperatura_maksymalna, Status_pomiaru_TMAX, Srednia_temperatura_maksymalna, Status_pomiaru_TMX, Absolutna_temperatura_minimalna, Status_pomiaru_TMIN, Srednia_temperatura_minimalna, Status_pomiaru_TMNS, Srednia_temperatura_miesieczna, Status_pomiaru_STM, Minimalna_temperatura_przy_gruncie, Status_pomiaru_TMNG, Miesieczna_suma_opadow, Status_pomiaru_SUMM, Maksymalna_dobowa_suma_opadow, Status_pomiaru_OPMX, Pierwszy_dzien_wystapienia_opadu_maksymalnego, Ostatni_dzien_wystapienia_opadu_maksymalnego, Miesieczna_suma_uslonecznienia, Status_pomiaru_SUUS, Maksymalna_wysokosc_pokrywy_snieznej, Status_pomiaru_PKSN, Liczba_dni_z_pokrywa_sniezna, Status_pomiaru_PSDN, Liczba_dni_z_opadem_deszczu, Status_pomiaru_DESD, Liczba_dni_z_opadem_sniegu, Status_pomiaru_SNID, Liczba_dni_z_opadem_deszczu_ze_sniegiem, Status_pomiaru_DSND, Liczba_dni_z_gradem, Status_pomiaru_GRDD, Liczba_dni_z_mgla, Status_pomiaru_MGLD, Liczba_dni_z_zamgleniem, Status_pomiaru_ZAMD, Liczba_dni_z_sadzia, Status_pomiaru_SADD, Liczba_dni_z_gololedzia, Status_pomiaru_GOLD, Liczba_dni_z_zamiecia_sniezna_niska, Status_pomiaru_ZAND, Liczba_dni_z_zamiecia_sniezna_wysoka, Status_pomiaru_ZAWD, Liczba_dni_ze_zmetnieniem, Status_pomiaru_ZMED, Liczba_dni_z_wiatrem_10m_s, Status_pomiaru_W10D, Liczba_dni_z_wiatrem_15m_s, Status_pomiaru_W15D, Liczba_dni_z_burza, Status_pomiaru_BURD, Liczba_dni_z_rosa, Status_pomiaru_ROSD, Liczba_dni_ze_szronem, Status_pomiaru_SZRD
354180155,GDA�SK-�WIBNO,2015,07,33.4,,22.6,,8.9,,13.0,,17.5,,7.7,,76.6,,16.5,,19,,265.3,,0,,0,,18,,0,,0,,0,,0,,4,,0,,0,,0,,0,,0,,6,,0,,5,,6,,0,
354180155,GDA�SK-�WIBNO,2015,08,34.0,,24.8,,7.8,,15.2,,20.0,,6.6,,10.6,,3.2,,28,,343.0,,0,,0,,5,,0,,0,,0,,4,,5,,0,,0,,0,,0,,0,,2,,0,,2,,18,,0,
354180155,GDA�SK-�WIBNO,2015,09,30.8,,19.1,,7.7,,11.1,,14.9,,5.6,,69.9,,14.1,,01,,198.3,,0,,0,,12,,0,,0,,0,,6,,16,,0,,0,,0,,0,,0,,2,,0,,2,,12,,0,
354180155,GDA�SK-�WIBNO,2015,10,21.9,,11.9,,-1.8,,4.9,,.0,8,-3.5,,22.7,,18.7,,17,,.0,8,0,,0,,6,,0,,0,,0,,12,,19,,0,,0,,0,,0,,0,,0,,0,,0,,14,,3,
354180155,GDA�SK-�WIBNO,2015,11,15.0,,8.2,,-1.8,,4.0,,6.1,,-3.7,,48.7,,10.9,,06,,31.3,,0,,0,,14,,1,,2,,0,,6,,24,,0,,0,,0,,0,,0,,8,,0,,0,,5,,3,
354180155,GDA�SK-�WIBNO,2015,12,12.4,,6.8,,-6.0,,2.4,,4.5,,-7.4,,42.2,,19.9,,26,,51.5,,0,,0,,13,,1,,0,,0,,5,,17,,1,,0,,0,,0,,0,,5,,0,,0,,1,,8,
354190160,ELBL�G-MILEJEWO,2015,01,8.1,,2.1,,-10.5,,-1.5,,.2,,-10.8,,58.2,,14.2,,09,,23.8,,10,,20,,5,,15,,5,,0,,14,,26,,7,,2,,6,,3,,0,,15,,0,,0,,0,,0,
354190160,ELBL�G-MILEJEWO,2015,02,7.1,,2.9,,-6.6,,-1.9,,.3,,-10.1,,3.9,,1.1,,07,,94.8,,10,,10,,2,,5,,0,,0,,14,,25,,11,,3,,2,,1,,1,,5,,0,,0,,0,,7,
354190160,ELBL�G-MILEJEWO,2015,03,13.3,,7.9,,-5.3,,1.3,,4.3,,-7.1,,57.2,,12.6,,02,,139.5,,4,,3,,8,,5,,4,,0,,8,,19,,0,,0,,0,,0,,2,,5,,0,,0,,8,,5,
354190160,ELBL�G-MILEJEWO,2015,04,21.7,,10.7,,-.4,,3.3,,6.7,,-1.7,,68.4,,21.4,,28,,211.1,,1,,1,,8,,5,,5,,1,,2,,9,,0,,0,,0,,0,,0,,5,,0,,1,,16,,0,
354190160,ELBL�G-MILEJEWO,2015,05,22.5,,15.9,,1.6,,6.9,,10.9,,.4,,30.6,,9.3,,20,,281.9,,0,,0,,16,,0,,0,,0,,3,,13,,0,,0,,0,,0,,0,,1,,0,,2,,22,,0,
354190160,ELBL�G-MILEJEWO,2015,06,27.0,,19.0,,5.9,,10.1,,14.0,,3.5,,38.0,,6.9,,22,,292.4,,0,,0,,14,,0,,0,,1,,2,,9,,0,,0,,0,,0,,0,,1,,0,,4,,18,,0,
354190160,ELBL�G-MILEJEWO,2015,07,31.5,,20.9,,9.4,,12.8,,16.5,,8.3,,70.6,,20.5,,19,,284.4,,0,,0,,17,,0,,0,,1,,4,,12,,0,,0,,0,,0,,0,,3,,0,,7,,14,,0,
354190160,ELBL�G-MILEJEWO,2015,08,33.8,,25.5,,8.1,,14.9,,19.8,,7.0,,12.2,,6.2,,28,,352.2,,0,,0,,6,,0,,0,,0,,4,,6,,0,,0,,0,,0,,0,,0,,0,,3,,20,,0,
354190160,ELBL�G-MILEJEWO,2015,09,30.6,,17.5,,7.2,,10.8,,13.7,,5.2,,96.7,,40.0,,07,,196.0,,0,,0,,13,,0,,0,,1,,5,,15,,0,,0,,0,,0,,0,,2,,0,,3,,18,,0,
354190160,ELBL�G-MILEJEWO,2015,10,19.3,,10.2,,-1.8,,4.1,,6.9,,-3.3,,23.0,,11.8,,17,,145.3,,0,,0,,8,,0,,0,,0,,12,,21,,0,,0,,0,,0,,0,,0,,0,,0,,10,,8,
354190160,ELBL�G-MILEJEWO,2015,11,12.8,,6.6,,-3.4,,3.1,,4.8,,-3.7,,108.6,,17.7,,10,,23.4,,4,,4,,14,,5,,1,,0,,13,,28,,2,,1,,0,,0,,1,,8,,0,,0,,2,,1,
354190160,ELBL�G-MILEJEWO,2015,12,10.8,,5.4,,-7.2,,1.5,,3.4,,-7.6,,81.5,,25.7,,26,,57.2,,2,,4,,14,,4,,3,,0,,12,,24,,2,,0,,0,,0,,0,,9,,0,,1,,0,,3,
354210185,K�TRZYN,2015,01,8.9,,2.6,,-11.9,,-1.8,,.2,,-12.8,,46.2,,9.2,,09,,.0,8,0,8,0,,21,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
354210185,K�TRZYN,2015,02,7.7,,2.9,,-7.2,,-2.0,,.2,,-8.0,,8.4,,4.8,,07,,.0,8,0,8,0,,6,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
354210185,K�TRZYN,2015,03,16.4,,9.3,,-5.7,,1.2,,4.9,,-6.5,,49.8,,23.0,,27,,.0,8,0,8,0,,14,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
354210185,K�TRZYN,2015,04,22.3,,12.7,,-1.6,,3.3,,7.6,,-4.0,,35.2,,9.1,,28,,.0,8,0,8,0,,13,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
354210185,K�TRZYN,2015,05,23.2,,17.4,,1.4,,6.7,,11.8,,-.7,,52.5,,13.5,,10,,209.3,,0,8,0,,20,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
354210185,K�TRZYN,2015,06,26.7,,21.2,,4.1,,9.6,,15.2,,1.6,,39.1,,16.9,,30,,242.7,,0,8,0,,12,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
354210185,K�TRZYN,2015,07,32.6,,23.3,,8.0,,12.0,,17.4,,6.3,,100.8,,23.3,,25,,252.9,,0,8,0,,19,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
354210185,K�TRZYN,2015,08,35.7,,27.4,,8.1,,13.7,,20.6,,7.0,,12.7,,6.1,,25,,340.7,,0,8,0,,4,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
354210185,K�TRZYN,2015,09,35.5,,19.8,,4.8,,10.4,,14.4,,2.1,,45.8,,8.0,,15,,170.6,,0,8,0,,14,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
354210185,K�TRZYN,2015,10,20.8,,11.3,,-5.4,,3.4,,7.0,,-8.0,,14.9,,6.3,,18,,141.6,,0,8,0,,10,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
354210185,K�TRZYN,2015,11,13.3,,6.9,,-3.4,,3.3,,5.2,,-4.3,,106.4,,34.5,,10,,26.8,,0,8,0,,20,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
354210185,K�TRZYN,2015,12,12.0,,6.0,,-7.8,,1.4,,3.8,,-9.0,,55.9,,17.9,,26,,66.0,,0,8,0,,19,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
354220195,SUWA�KI,2015,01,6.2,,1.3,,-17.8,,-2.7,,-.7,,-20.6,,60.3,,8.6,,10,,26.8,,18,,21,,6,,18,,6,,0,,12,,28,,5,,3,,2,,0,,0,,6,,2,,0,,0,,3,
354220195,SUWA�KI,2015,02,6.6,,1.9,,-9.2,,-3.2,,-.6,,-11.9,,9.2,,3.0,,07,,59.4,,15,,25,,3,,7,,1,,0,,14,,26,,6,,5,,0,,0,,3,,2,,0,,0,,0,,0,
354220195,SUWA�KI,2015,03,17.0,,8.8,,-6.6,,.4,,4.1,,-8.0,,47.9,,9.4,,28,,122.9,,1,,4,,7,,7,,5,,0,,3,,25,,0,,0,,0,,0,,3,,2,,0,,0,,0,,5,
354220195,SUWA�KI,2015,04,24.0,,12.2,,-2.7,,2.1,,6.8,,-4.8,,48.5,,21.3,,28,,163.4,,2,,1,,7,,7,,7,,0,,0,,18,,0,,0,,0,,0,,1,,11,,1,,2,,3,,3,
354220195,SUWA�KI,2015,05,21.8,,16.7,,.5,,5.3,,11.1,,-1.4,,49.8,,9.7,,05,,190.4,,0,,0,,16,,0,,0,,0,,5,,21,,0,,0,,0,,0,,0,,3,,0,,1,,15,,0,
354220195,SUWA�KI,2015,06,27.0,,21.2,,2.2,,8.6,,15.2,,-.9,,11.9,,5.6,,23,,262.2,,0,,0,,7,,0,,0,,0,,5,,17,,0,,0,,0,,0,,0,,0,,0,,0,,10,,0,
354220195,SUWA�KI,2015,07,31.7,,23.3,,6.4,,11.4,,17.2,,4.8,,81.9,,26.1,,11,,230.2,,0,,0,,18,,0,,0,,0,,1,,12,,0,,0,,0,,0,,0,,0,,0,,6,,7,,0,
354220195,SUWA�KI,2015,08,34.2,,26.9,,4.8,,12.1,,19.7,,2.7,,33.6,,20.8,,25,,313.4,,0,,0,,3,,0,,0,,0,,2,,10,,0,,0,,0,,0,,1,,0,,0,,2,,22,,0,
354220195,SUWA�KI,2015,09,33.3,,19.3,,4.3,,9.6,,13.8,,1.3,,118.2,,43.4,,15,,140.6,,0,,0,,13,,0,,0,,0,,5,,22,,0,,0,,0,,0,,0,,0,,0,,3,,22,,0,
354220195,SUWA�KI,2015,10,19.7,,10.5,,-7.0,,1.7,,5.6,,-8.7,,11.7,,4.8,,18,,138.9,,0,,0,,8,,0,,0,,0,,9,,23,,0,,0,,0,,0,,2,,0,,0,,0,,8,,10,
354220195,SUWA�KI,2015,11,12.2,,6.1,,-4.8,,2.5,,4.3,,-6.2,,71.2,,9.0,,17,,13.6,,1,,2,,17,,2,,0,,0,,8,,28,,0,,1,,0,,0,,1,,7,,0,,0,,0,,3,
354220195,SUWA�KI,2015,12,10.3,,4.7,,-13.3,,.1,,2.4,,-14.4,,49.1,,11.9,,21,,35.4,,3,,1,,10,,5,,3,,0,,9,,27,,1,,2,,0,,0,,0,,5,,0,,0,,1,,1,
349190600,BIELSKO-BIA�A,2016,02,14.7,,7.5,,-4.5,,1.4,,4.1,,-7.2,,98.3,,23.9,,10,,66.3,,14,,11,,7,,11,,9,,0,,8,,23,,0,,0,,0,,0,,0,,9,,3,,0,,0,,0,
349190600,BIELSKO-BIA�A,2016,03,18.5,,7.6,,-3.2,,1.2,,4.2,,-5.5,,57.3,,13.2,,01,,90.5,,10,,4,,15,,3,,3,,0,,11,,29,,0,,0,,1,,0,,6,,2,,0,,0,,6,,10,
349190600,BIELSKO-BIA�A,2016,04,25.0,,14.2,,-2.6,,4.7,,9.0,,-4.3,,96.5,,20.7,,17,,154.4,,0,,0,,12,,3,,2,,0,,5,,21,,0,,0,,0,,0,,2,,0,,0,,2,,18,,4,
349190600,BIELSKO-BIA�A,2016,05,26.4,,19.1,,4.0,,8.9,,13.6,,3.5,,71.5,,27.2,,13,,174.8,,0,,0,,15,,0,,0,,3,,2,,16,,0,,0,,0,,0,,0,,0,,0,,9,,27,,0,
349190600,BIELSKO-BIA�A,2016,06,33.9,,23.5,,5.7,,12.6,,18.0,,4.0,,63.9,,13.2,,27,,217.1,,0,,0,,13,,0,,0,,0,,2,,14,,0,,0,,0,,0,,0,,1,,0,,9,,23,,0,
349190600,BIELSKO-BIA�A,2016,07,31.5,,24.1,,8.5,,14.3,,18.9,,7.4,,210.8,,46.1,,25,,191.6,,0,,0,,15,,0,,0,,0,,0,,17,,0,,0,,0,,0,,0,,1,,0,,10,,22,,0,
349190600,BIELSKO-BIA�A,2016,08,29.1,,22.8,,5.6,,13.1,,17.6,,4.7,,87.3,,25.6,,21,,209.5,,0,,0,,12,,0,,0,,0,,0,,14,,0,,0,,0,,0,,0,,0,,0,,3,,26,,0,
349190600,BIELSKO-BIA�A,2016,09,27.5,,21.2,,3.9,,11.4,,16.0,,2.4,,68.3,,28.3,,05,,205.1,,0,,0,,8,,0,,0,,0,,3,,19,,0,,0,,0,,0,,1,,1,,0,,1,,25,,0,
349190600,BIELSKO-BIA�A,2016,10,22.9,,11.2,,-1.4,,5.1,,7.7,,-3.9,,189.7,,39.1,,05,,61.4,,0,,0,,21,,0,,0,,0,,5,,29,,0,,0,,0,,0,,0,,0,,0,,0,,13,,2,
349190600,BIELSKO-BIA�A,2016,11,18.3,,8.0,,-6.0,,2.1,,4.8,,-9.1,,53.8,,19.7,,06,,56.6,,3,,5,,10,,9,,4,,0,,5,,24,,0,,0,,0,,0,,0,,7,,1,,0,,1,,8,
349190600,BIELSKO-BIA�A,2016,12,11.5,,3.2,,-8.4,,-2.7,,.1,,-10.5,,44.1,,16.4,,01,,76.0,,4,,6,,3,,9,,7,,0,,10,,29,,7,,2,,0,,0,,3,,3,,0,,0,,0,,12,
349190625,ZAKOPANE,2016,01,13.0,,.1,,-17.4,,-7.6,,-4.0,,-23.3,,20.6,,4.2,,10,,69.9,,12,,21,,2,,17,,3,,0,,3,,26,,1,,1,,0,,1,,0,,0,,0,,0,,0,,19,
349190625,ZAKOPANE,2016,02,13.4,,5.9,,-11.0,,-2.1,,1.7,,-15.8,,107.0,,27.0,,10,,69.4,,32,,20,,6,,14,,5,,0,,8,,26,,2,,1,,0,,0,,0,,1,,0,,0,,0,,8,
349190625,ZAKOPANE,2016,03,17.9,,5.8,,-6.2,,-1.3,,1.9,,-7.7,,37.8,,8.6,,15,,111.2,,17,,8,,4,,14,,6,,1,,8,,27,,3,,0,,0,,0,,0,,0,,0,,0,,0,,10,
349190625,ZAKOPANE,2016,04,22.6,,12.4,,-4.3,,1.7,,6.7,,-6.5,,99.8,,23.5,,14,,179.2,,11,,3,,11,,7,,2,,0,,6,,18,,0,,0,,0,,0,,0,,0,,0,,1,,14,,7,
349190625,ZAKOPANE,2016,05,24.4,,16.4,,-.1,,5.7,,10.8,,-1.9,,89.3,,16.1,,31,,197.2,,0,,0,,15,,1,,1,,1,,0,,11,,0,,0,,0,,0,,0,,0,,0,,9,,23,,3,
349190625,ZAKOPANE,2016,06,29.9,,21.0,,2.7,,9.8,,15.4,,.7,,76.7,,22.6,,19,,213.3,,0,,0,,18,,0,,0,,0,,4,,19,,0,,0,,0,,0,,0,,0,,0,,8,,22,,0,
349190625,ZAKOPANE,2016,07,29.3,,21.3,,6.4,,11.5,,16.0,,4.8,,325.8,,82.1,,17,,199.4,,0,,0,,21,,0,,0,,0,,1,,16,,0,,0,,0,,0,,0,,0,,0,,12,,23,,0,
349190625,ZAKOPANE,2016,08,25.8,,20.3,,3.2,,9.8,,14.5,,2.1,,182.0,,50.1,,29,,191.9,,0,,0,,13,,0,,0,,1,,1,,17,,0,,0,,0,,0,,0,,0,,0,,3,,25,,0,
349190625,ZAKOPANE,2016,09,24.7,,18.6,,2.1,,8.0,,12.9,,.6,,96.9,,44.2,,05,,172.0,,0,,0,,9,,0,,0,,0,,4,,23,,0,,0,,0,,0,,0,,0,,0,,1,,23,,0,
349190625,ZAKOPANE,2016,10,18.7,,8.7,,-4.3,,1.9,,4.8,,-7.5,,131.9,,35.6,,03,,67.7,,18,,4,,14,,5,,2,,0,,7,,31,,0,,0,,0,,0,,0,,0,,0,,0,,12,,6,
349190625,ZAKOPANE,2016,11,16.4,,5.6,,-12.1,,-1.3,,1.8,,-16.7,,67.5,,17.0,,06,,58.0,,23,,17,,3,,15,,3,,0,,9,,27,,1,,2,,0,,1,,0,,0,,0,,0,,7,,11,
349190625,ZAKOPANE,2016,12,10.7,,2.1,,-13.1,,-6.0,,-2.5,,-22.3,,54.2,,8.6,,01,,82.0,,33,,31,,1,,14,,3,,0,,6,,30,,2,,4,,2,,2,,0,,0,,0,,0,,0,,20,
349190650,KASPROWY WIERCH,2016,01,2.8,,-6.8,,-20.2,,-11.4,,-9.1,,.0,8,72.5,,12.5,,11,,76.2,,70,,31,,1,,23,,1,,0,,26,,0,,25,,1,,0,,24,,0,,19,,7,,0,,0,,0,
349190650,KASPROWY WIERCH,2016,02,4.6,,-2.7,,-13.8,,-8.5,,-5.4,,.0,8,193.9,,33.2,,10,,37.2,,138,,29,,0,,23,,2,,0,,29,,0,,28,,1,,0,,26,,0,,24,,13,,0,,0,,0,
349190650,KASPROWY WIERCH,2016,03,4.4,,-3.6,,-12.5,,-8.0,,-5.8,,.0,8,61.1,,11.1,,15,,94.8,,162,,31,,0,,19,,0,,0,,28,,0,,26,,0,,0,,23,,0,,13,,2,,0,,0,,0,
349190650,KASPROWY WIERCH,2016,04,10.8,,3.0,,-10.5,,-2.9,,-.2,,.0,8,143.8,,34.8,,14,,158.2,,147,,30,,6,,13,,0,,0,,23,,1,,12,,0,,0,,10,,0,,13,,4,,1,,0,,0,
349190650,KASPROWY WIERCH,2016,05,13.3,,5.8,,-7.1,,.7,,2.8,,.0,8,125.1,,20.2,,04,,124.1,,121,,21,,8,,11,,3,,4,,24,,0,,7,,0,,0,,2,,0,,8,,0,,9,,0,,3,
349190650,KASPROWY WIERCH,2016,06,20.4,,11.4,,-.3,,5.4,,8.0,,.0,8,136.1,,29.5,,24,,159.1,,0,,0,,19,,0,,0,,1,,25,,0,,0,,0,,0,,0,,0,,9,,2,,7,,5,,1,
349190650,KASPROWY WIERCH,2016,07,18.2,,12.2,,-.6,,6.3,,8.8,,.0,8,416.2,,92.6,,17,,147.6,,0,,0,,22,,0,,0,,1,,26,,0,,0,,0,,0,,0,,0,,14,,0,,13,,0,,0,
349190650,KASPROWY WIERCH,2016,08,17.1,,11.4,,-1.6,,5.0,,7.9,,.0,8,199.8,,69.5,,29,,150.7,,0,,0,,14,,1,,0,,2,,27,,0,,0,,0,,0,,0,,0,,11,,0,,5,,4,,0,
349190650,KASPROWY WIERCH,2016,09,16.2,,10.0,,-3.7,,4.7,,6.8,,.0,8,149.3,,76.9,,05,,155.2,,1,,2,,7,,2,,1,,0,,19,,0,,4,,0,,0,,0,,0,,9,,0,,1,,7,,1,
349190650,KASPROWY WIERCH,2016,10,9.6,,1.1,,-10.3,,-3.5,,-1.3,,.0,8,209.5,,49.6,,04,,70.0,,52,,24,,5,,17,,2,,0,,31,,0,,22,,3,,0,,12,,0,,15,,4,,0,,1,,0,
349190650,KASPROWY WIERCH,2016,11,4.6,,-2.0,,-17.2,,-6.8,,-4.3,,.0,8,140.7,,26.1,,06,,36.9,,48,,24,,3,,18,,2,,0,,28,,0,,20,,4,,1,,20,,0,,25,,8,,0,,0,,1,
349190650,KASPROWY WIERCH,2016,12,5.7,,-2.7,,-18.0,,-8.6,,-5.5,,.0,8,173.6,,40.1,,27,,106.0,,107,,31,,1,,15,,2,,0,,21,,0,,21,,3,,2,,19,,0,,18,,8,,0,,0,,0,
349200660,NOWY S�CZ,2016,01,13.1,,1.4,,-17.1,,-5.8,,-2.3,,-21.7,,16.8,,7.2,,10,,71.5,,0,8,0,,16,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
349200660,NOWY S�CZ,2016,02,16.9,,8.8,,-6.4,,1.1,,4.9,,-8.5,,56.7,,13.2,,15,,76.0,,0,8,0,,11,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
349200660,NOWY S�CZ,2016,03,18.7,,9.1,,-5.2,,1.5,,4.9,,-7.5,,23.4,,6.8,,26,,115.9,,0,8,0,,14,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
349200660,NOWY S�CZ,2016,04,26.4,,15.9,,-1.5,,4.7,,9.5,,-4.1,,51.8,,11.6,,27,,174.7,,0,8,0,,20,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
349200660,NOWY S�CZ,2016,05,28.2,,20.5,,1.3,,8.2,,14.0,,-.1,,91.2,,21.6,,14,,239.6,,0,8,0,,14,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
349200660,NOWY S�CZ,2016,06,33.1,,25.2,,5.0,,12.7,,18.7,,4.1,,32.2,,10.3,,15,,285.5,,0,8,0,,11,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
349200660,NOWY S�CZ,2016,07,32.9,,25.4,,7.7,,14.0,,19.2,,6.2,,150.9,,34.1,,28,,259.2,,0,8,0,,18,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
349200660,NOWY S�CZ,2016,08,30.3,,24.4,,5.4,,12.5,,17.7,,4.8,,95.1,,25.1,,09,,256.0,,0,8,0,,12,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
349200660,NOWY S�CZ,2016,09,27.8,,22.1,,4.5,,10.3,,15.5,,2.7,,33.1,,15.1,,05,,216.6,,0,8,0,,7,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
349200660,NOWY S�CZ,2016,10,24.0,,12.2,,-1.7,,5.2,,8.2,,-5.1,,118.9,,32.4,,04,,82.8,,0,8,0,,20,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
349200660,NOWY S�CZ,2016,11,17.2,,8.2,,-8.0,,1.0,,4.1,,-11.1,,30.9,,12.2,,06,,80.5,,0,8,0,,17,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
349200660,NOWY S�CZ,2016,12,12.5,,3.3,,-9.0,,-3.5,,-.4,,-11.9,,31.8,,15.1,,01,,80.8,,0,8,0,,16,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
349210670,KROSNO,2016,01,7.4,,-.8,,-16.5,,-5.5,,-3.1,,-16.5,,18.2,,8.4,,10,,74.5,,0,8,0,,15,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
349210670,KROSNO,2016,02,12.5,,6.6,,-5.8,,.8,,3.6,,-7.5,,55.8,,17.1,,15,,57.6,,0,8,0,,14,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
349210670,KROSNO,2016,03,18.6,,7.9,,-5.4,,1.3,,4.3,,-5.5,,27.2,,10.6,,07,,112.5,,0,8,0,,15,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
349210670,KROSNO,2016,04,24.0,,14.8,,-.3,,5.7,,9.6,,-1.1,,65.3,,8.4,,07,,178.8,,0,8,0,,19,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
349210670,KROSNO,2016,05,27.4,,19.6,,2.0,,8.4,,13.8,,.7,,40.8,,12.8,,14,,271.5,,0,8,0,,9,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
349210670,KROSNO,2016,06,32.5,,24.2,,5.8,,13.2,,18.4,,5.1,,27.0,,14.8,,27,,281.5,,0,8,0,,9,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
349210670,KROSNO,2016,07,31.3,,24.6,,8.3,,14.2,,19.0,,7.6,,121.1,,28.8,,13,,279.3,,0,8,0,,19,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
349210670,KROSNO,2016,08,29.0,,23.5,,7.0,,12.8,,17.7,,5.3,,101.9,,36.5,,21,,275.7,,0,8,0,,9,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
349210670,KROSNO,2016,09,27.1,,21.2,,2.5,,10.7,,15.5,,2.5,,35.9,,20.0,,05,,223.9,,0,8,0,,5,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
349210670,KROSNO,2016,10,22.6,,10.9,,-2.7,,4.8,,.0,8,-3.3,,120.8,,41.2,,04,,73.0,,0,8,0,,19,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
349210670,KROSNO,2016,11,14.4,,6.2,,-7.0,,1.2,,3.5,,-9.4,,45.5,,23.5,,06,,80.8,,0,8,0,,17,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
349210670,KROSNO,2016,12,6.2,,.2,,-9.4,,-4.2,,-2.1,,-12.4,,57.2,,22.5,,01,,60.2,,0,8,0,,17,,0,,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
349220690,LESKO,2016,01,8.5,,-.2,,-18.0,,-6.1,,-3.3,,-18.8,,36.3,,9.4,,10,,70.3,,11,,24,,5,,18,,3,,0,,3,,30,,0,,5,,1,,0,,0,,1,,0,,0,,0,,4,
